Latitude_deg,Longitude_deg,GPS_altitude_MSL_m,Environmental_altitude_m,Linear_acceleration_X_m_s2,Linear_acceleration_Y_m_s2,Linear_acceleration_Z_m_s2,Gyroscope_X_deg_s,Gyroscope_Y_deg_s,Gyroscope_Z_deg_s,Magnetometer_X_uT,Magnetometer_Y_uT,Magnetometer_Z_uT,Quaternion_I,Quaternion_J,Quaternion_K,Quaternion_Real,Temperature_degC,Pressure_hPa,Humidity_percentRH,Packet_counter,CSID,Cell_percentage_percent,Sensor_validity_bitmask,Linear_acceleration_valid,Gyroscope_valid,Magnetometer_valid,Quaternion_valid,GPS_valid,State_of_charge_valid,Environmental_valid,All_data_fresh,Received_CRC16_decimal,RSSI_dBm,SNR_dB
15:37:47.658 -> 0.0000000,0.0000000,-17.000,264.40,0.00,0.00,0.00,0.0,0.0,0.0,-27.7,-44.1,-136.1,-0.01898,0.00360,-0.97504,0.22120,27.28,981.9,29.91,52,2,66.5,111,1,1,1,1,0,1,1,0,28434,-72.0,13.8
15:37:57.669 -> 0.0000000,0.0000000,-17.000,264.16,0.00,0.04,0.01,0.0,0.0,0.0,-27.7,-42.6,-135.7,-0.01904,0.00342,-0.97186,0.23481,27.25,981.9,29.92,53,2,66.5,111,1,1,1,1,0,1,1,0,58398,-73.0,13.0
15:38:07.679 -> 0.0000000,0.0000000,-17.000,264.27,0.00,0.00,0.00,0.0,0.0,0.0,-27.7,-44.1,-135.7,-0.01892,0.00336,-0.97388,0.22626,27.26,981.9,29.94,54,2,66.5,111,1,1,1,1,0,1,1,0,20921,-72.0,13.3
15:38:17.689 -> 0.0000000,0.0000000,-17.000,264.42,0.00,0.04,0.00,0.0,0.0,0.0,-27.7,-43.0,-136.1,-0.01904,0.00354,-0.97424,0.22468,27.28,981.9,29.91,55,2,66.5,111,1,1,1,1,0,1,1,0,4372,-72.0,14.0
15:38:26.704 -> 0.0000000,0.0000000,-17.000,264.27,0.00,0.04,0.00,0.0,0.0,0.0,-28.4,-43.4,-136.8,-0.01904,0.00323,-0.97131,0.23701,27.23,981.9,29.92,56,2,66.0,111,1,1,1,1,0,1,1,0,64709,-72.0,13.5
15:38:36.715 -> 0.0000000,0.0000000,-17.000,264.14,0.00,0.04,0.00,0.0,-0.1,0.0,-27.7,-44.1,-136.4,-0.01904,0.00317,-0.97180,0.23505,27.21,981.9,29.98,57,2,66.0,111,1,1,1,1,0,1,1,0,36835,-72.0,13.5
15:38:46.730 -> 0.0000000,0.0000000,-17.000,264.03,0.00,0.00,-0.04,0.0,0.0,0.0,-28.1,-44.1,-134.4,-0.01904,0.00336,-0.97223,0.23334,27.21,981.9,29.98,58,2,66.0,111,1,1,1,1,0,1,1,0,60135,-72.0,13.3
15:38:56.751 -> 0.0000000,0.0000000,-17.000,263.98,0.00,0.04,0.00,0.0,0.0,0.0,-28.1,-43.8,-135.3,-0.01904,0.00372,-0.97497,0.22150,27.24,981.9,29.99,59,2,66.0,111,1,1,1,1,0,1,1,0,3633,-72.0,13.5
15:39:09.767 -> 0.0000000,0.0000000,-17.000,264.20,0.00,-0.01,0.00,0.1,-0.1,0.0,-29.2,-43.4,-136.1,-0.01904,0.00372,-0.97497,0.22150,27.22,981.9,30.05,60,2,66.0,111,1,1,1,1,0,1,1,0,48240,-72.0,12.8
15:39:18.782 -> 0.0000000,0.0000000,-17.000,264.07,0.01,0.00,0.00,0.0,0.0,0.0,-29.6,-44.5,-135.3,-0.01892,0.00342,-0.97473,0.22242,27.23,981.9,30.00,61,2,66.0,111,1,1,1,1,0,1,1,0,35893,-72.0,13.5
15:39:31.813 -> 0.0000000,0.0000000,-17.000,264.01,0.01,0.00,0.00,0.0,0.0,0.0,-28.4,-44.1,-134.1,-0.01892,0.00342,-0.97473,0.22242,27.22,981.9,29.93,62,2,66.0,111,1,1,1,1,0,1,1,0,28584,-73.0,13.8
15:39:40.808 -> 0.0000000,0.0000000,-17.000,263.87,0.00,0.04,0.00,0.0,0.0,0.0,-27.3,-43.8,-135.3,-0.01904,0.00323,-0.97101,0.23841,27.22,982.0,29.96,63,2,66.0,111,1,1,1,1,0,1,1,0,33370,-72.0,13.5
15:39:50.820 -> 0.0000000,0.0000000,-17.000,263.65,0.00,0.00,-0.04,0.0,0.0,0.0,-28.8,-43.4,-134.9,-0.01910,0.00366,-0.97333,0.22852,27.21,982.0,29.96,64,2,66.0,111,1,1,1,1,0,1,1,0,31229,-73.0,13.3
15:40:00.844 -> 0.0000000,0.0000000,-17.000,263.78,0.00,0.00,-0.04,0.0,0.0,0.0,-28.1,-42.6,-134.9,-0.01898,0.00354,-0.97436,0.22413,27.18,982.0,29.98,65,2,66.0,111,1,1,1,1,0,1,1,0,44964,-72.0,13.8
15:40:10.841 -> 0.0000000,0.0000000,-17.000,263.62,0.00,0.00,0.00,0.0,0.0,0.0,-28.4,-43.0,-135.3,-0.01904,0.00317,-0.97131,0.23707,27.20,982.0,30.01,66,2,66.0,111,1,1,1,1,0,1,1,0,51354,-72.0,13.3
15:40:19.860 -> 0.0000000,0.0000000,-17.000,263.59,0.00,0.04,0.02,0.0,0.0,0.0,-26.9,-43.0,-136.4,-0.01892,0.00317,-0.97217,0.23347,27.15,982.0,30.03,67,2,66.0,111,1,1,1,1,0,1,1,0,40336,-72.0,13.8
15:40:29.877 -> 0.0000000,0.0000000,-17.000,263.54,0.00,0.00,0.01,0.0,0.0,0.0,-27.7,-43.8,-134.8,-0.01904,0.00336,-0.97284,0.23066,27.16,982.0,30.13,68,2,66.0,111,1,1,1,1,0,1,1,0,30193,-72.0,13.5
15:40:39.890 -> 0.0000000,0.0000000,-17.000,263.34,0.00,0.00,0.01,0.0,0.0,0.0,-28.8,-43.0,-136.1,-0.01904,0.00336,-0.97284,0.23066,27.23,982.0,29.96,69,2,66.0,111,1,1,1,1,0,1,1,0,46816,-72.0,13.8
15:40:49.903 -> 0.0000000,0.0000000,-17.000,263.10,0.00,0.00,0.00,0.0,0.0,0.0,-27.7,-43.4,-136.4,-0.01898,0.00354,-0.97449,0.22364,27.21,982.0,29.97,70,2,66.0,111,1,1,1,1,0,1,1,0,62395,-72.0,13.3
15:40:59.919 -> 0.0000000,0.0000000,-17.000,263.12,0.00,0.00,0.00,0.0,0.0,0.0,-27.7,-43.4,-135.3,-0.01910,0.00372,-0.97266,0.23139,27.18,982.0,30.03,71,2,66.0,111,1,1,1,1,0,1,1,0,20737,-72.0,13.8
15:41:09.932 -> 0.0000000,0.0000000,-17.000,263.36,0.00,0.03,-0.04,0.0,0.0,0.0,-27.7,-42.6,-134.9,-0.01886,0.00378,-0.97906,0.20258,27.21,982.0,30.00,72,2,65.5,111,1,1,1,1,0,1,1,0,19938,-72.0,13.3
15:41:18.948 -> 0.0000000,0.0000000,-17.000,263.25,0.00,0.00,0.00,0.0,0.0,0.0,-28.4,-43.4,-135.3,-0.01892,0.00348,-0.97327,0.22883,27.19,982.0,29.98,73,2,65.5,111,1,1,1,1,0,1,1,0,2979,-72.0,13.5
15:41:31.959 -> 0.0000000,0.0000000,-17.000,263.11,0.00,0.00,0.01,0.0,0.0,0.0,-28.4,-42.6,-136.9,-0.01892,0.00348,-0.97327,0.22883,27.20,982.0,30.00,74,2,65.5,111,1,1,1,1,0,1,1,0,54875,-72.0,13.0
15:41:40.972 -> 0.0000000,0.0000000,-17.000,263.09,0.00,0.00,0.00,0.0,0.0,0.0,-27.7,-43.4,-135.7,-0.01904,0.00311,-0.97021,0.24146,27.23,982.0,29.96,75,2,65.5,111,1,1,1,1,0,1,1,0,34606,-72.0,13.5
15:41:50.995 -> 0.0000000,0.0000000,-17.000,263.14,0.00,-0.01,-0.03,0.0,0.0,0.0,-28.4,-43.8,-135.6,-0.01904,0.00323,-0.97211,0.23377,27.21,982.0,29.96,76,2,65.5,111,1,1,1,1,0,1,1,0,627,-72.0,13.5
15:42:00.996 -> 0.0000000,0.0000000,-17.000,263.18,0.00,0.00,0.00,0.0,0.0,0.0,-29.2,-42.6,-136.5,-0.01904,0.00360,-0.97430,0.22443,27.21,982.0,29.95,77,2,65.5,111,1,1,1,1,0,1,1,0,40482,-72.0,13.8
15:42:11.009 -> 0.0000000,0.0000000,-17.000,263.43,0.00,0.04,-0.03,0.0,-0.1,0.1,-28.1,-43.8,-135.6,-0.01904,0.00317,-0.97101,0.23829,27.25,982.0,29.92,78,2,65.5,111,1,1,1,1,0,1,1,0,16248,-72.0,13.5
15:42:21.021 -> 0.0000000,0.0000000,-17.000,263.26,0.00,0.00,0.00,0.0,0.0,0.1,-28.1,-43.8,-134.5,-0.01886,0.00311,-0.97290,0.23054,27.25,982.0,29.90,79,2,65.5,111,1,1,1,1,0,1,1,0,5838,-72.0,13.0
15:42:31.031 -> 0.0000000,0.0000000,-17.000,263.22,0.00,0.00,0.00,0.0,0.0,0.0,-27.3,-44.5,-135.7,-0.01898,0.00366,-0.97491,0.22187,27.21,982.0,29.92,80,2,65.5,111,1,1,1,1,0,1,1,0,33223,-72.0,13.5
15:42:41.046 -> 0.0000000,0.0000000,-17.000,263.52,0.00,0.00,0.00,0.0,0.0,0.0,-28.8,-42.3,-136.1,-0.01898,0.00342,-0.97327,0.22883,27.22,982.0,29.96,81,2,65.5,111,1,1,1,1,0,1,1,0,9708,-72.0,13.5
15:42:51.066 -> 0.0000000,0.0000000,-17.000,263.58,0.00,0.03,0.00,0.0,0.0,0.0,-27.7,-44.1,-134.9,-0.01886,0.00348,-0.97504,0.22132,27.25,982.0,29.90,82,2,65.5,111,1,1,1,1,0,1,1,0,3154,-72.0,13.8
15:43:01.071 -> 0.0000000,0.0000000,-17.000,263.59,0.00,0.00,0.00,-0.1,-0.1,0.0,-28.4,-43.8,-135.3,-0.01886,0.00336,-0.97504,0.22132,27.29,982.0,29.84,83,2,65.5,111,1,1,1,1,0,1,1,0,32952,-72.0,13.5
15:43:11.083 -> 0.0000000,0.0000000,-17.000,263.63,0.00,0.00,0.00,0.0,0.0,0.0,-28.1,-43.4,-136.5,-0.01892,0.00366,-0.97510,0.22083,27.27,982.0,29.81,84,2,65.5,111,1,1,1,1,0,1,1,0,50907,-72.0,13.5
15:43:22.099 -> 0.0000000,0.0000000,-17.000,263.26,0.00,0.00,0.00,0.0,0.0,0.0,-27.7,-43.4,-134.9,-0.01898,0.00360,-0.97595,0.21717,27.24,982.0,29.83,85,2,65.5,111,1,1,1,1,0,1,1,0,53847,-72.0,13.0
15:43:32.108 -> 0.0000000,0.0000000,-17.000,263.57,0.00,0.00,0.00,0.0,0.0,0.0,-28.4,-42.6,-136.9,-0.01898,0.00336,-0.97302,0.22987,27.24,982.0,29.89,86,2,65.5,111,1,1,1,1,0,1,1,0,7780,-72.0,13.8
15:43:42.122 -> 0.0000000,0.0000000,-17.000,263.25,0.00,0.00,0.00,0.1,0.0,0.0,-27.3,-42.3,-134.9,-0.01892,0.00342,-0.97284,0.23072,27.22,982.0,29.89,87,2,65.5,111,1,1,1,1,0,1,1,0,19181,-73.0,14.3
15:43:55.135 -> 0.0000000,0.0000000,-17.000,263.45,0.00,0.00,0.00,0.0,0.0,0.0,-28.4,-44.5,-136.5,-0.01892,0.00342,-0.97284,0.23072,27.24,982.0,29.94,88,2,65.5,111,1,1,1,1,0,1,1,0,22313,-72.0,12.8
15:44:08.150 -> 0.0000000,0.0000000,-17.000,263.36,0.01,0.00,-0.01,0.0,0.0,0.0,-28.1,-42.6,-134.9,-0.01892,0.00342,-0.97284,0.23072,27.24,982.0,29.91,89,2,65.0,111,1,1,1,1,0,1,1,0,60009,-72.0,12.5
15:44:17.168 -> 0.0000000,0.0000000,-17.000,263.14,0.00,0.00,0.00,0.0,-0.1,0.1,-27.7,-43.4,-134.9,-0.01904,0.00336,-0.97320,0.22913,27.26,982.0,29.85,90,2,65.0,111,1,1,1,1,0,1,1,0,34525,-72.0,13.0
15:44:27.184 -> 0.0000000,0.0000000,-17.000,263.42,0.01,0.04,0.00,0.0,0.0,0.0,-28.4,-43.0,-134.5,-0.01892,0.00354,-0.97461,0.22309,27.25,982.0,29.81,91,2,65.0,111,1,1,1,1,0,1,1,0,17403,-72.0,12.0
15:44:37.198 -> 0.0000000,0.0000000,-17.000,263.42,0.00,0.04,0.00,0.0,0.0,0.0,-27.3,-43.4,-136.9,-0.01892,0.00372,-0.97693,0.21278,27.26,982.0,29.88,92,2,65.0,111,1,1,1,1,0,1,1,0,9061,-72.0,13.5
15:44:47.211 -> 0.0000000,0.0000000,-17.000,263.41,0.00,0.00,-0.01,-0.1,0.1,0.0,-27.3,-44.1,-135.7,-0.01892,0.00378,-0.97693,0.21271,27.25,982.0,29.83,93,2,65.0,111,1,1,1,1,0,1,1,0,5508,-72.0,13.5
15:44:56.226 -> 0.0000000,0.0000000,-17.000,263.28,0.00,0.00,-0.01,0.0,0.0,0.0,-26.6,-42.3,-135.7,-0.01892,0.00360,-0.97522,0.22034,27.27,982.0,29.80,94,2,65.0,111,1,1,1,1,0,1,1,0,27980,-71.0,13.5
15:45:09.238 -> 0.0000000,0.0000000,-17.000,263.32,0.00,0.04,0.00,0.0,0.0,0.0,-28.4,-43.8,-136.2,-0.01892,0.00360,-0.97522,0.22034,27.27,982.0,29.88,95,2,65.0,111,1,1,1,1,0,1,1,0,21640,-72.0,13.5
15:45:19.250 -> 0.0000000,0.0000000,-17.000,263.40,0.00,0.00,0.00,0.0,0.0,0.0,-28.1,-43.8,-136.5,-0.01892,0.00354,-0.97516,0.22059,27.27,982.0,29.85,96,2,65.0,111,1,1,1,1,0,1,1,0,1283,-72.0,13.5
15:45:28.276 -> 0.0000000,0.0000000,-17.000,263.25,0.01,0.00,0.00,0.0,0.1,-0.1,-28.1,-43.8,-136.1,-0.01892,0.00348,-0.97491,0.22187,27.23,982.0,29.82,97,2,65.0,111,1,1,1,1,0,1,1,0,20639,-72.0,13.5
15:45:37.280 -> 0.0000000,0.0000000,-17.000,263.12,0.00,0.00,0.00,-0.2,-0.1,0.0,-27.3,-43.0,-136.5,-0.01910,0.00323,-0.97162,0.23579,27.23,982.0,29.87,98,2,65.0,111,1,1,1,1,0,1,1,0,24321,-72.0,11.5
15:45:46.292 -> 0.0000000,0.0000000,-17.000,263.07,0.00,-0.01,0.00,0.0,0.0,0.0,-28.1,-43.0,-135.7,-0.01874,0.00305,-0.97027,0.24122,27.24,982.0,29.87,99,2,65.0,111,1,1,1,1,0,1,1,0,6657,-72.0,12.5
15:45:55.319 -> 0.0000000,0.0000000,-17.000,263.21,0.01,0.00,0.00,-0.1,0.1,0.1,-28.1,-43.8,-135.7,-0.01874,0.00323,-0.97217,0.23341,27.23,982.0,29.84,100,2,64.5,111,1,1,1,1,0,1,1,0,38704,-72.0,12.3
15:46:04.318 -> 0.0000000,0.0000000,-17.000,262.95,0.01,0.04,0.00,0.0,0.0,0.0,-27.3,-42.6,-135.7,-0.01874,0.00348,-0.97528,0.22022,27.23,982.1,29.86,101,2,64.5,111,1,1,1,1,0,1,1,0,4535,-72.0,13.5
15:46:14.333 -> 0.0000000,0.0000000,-17.000,262.93,-0.03,-0.01,0.00,0.1,0.1,0.0,-27.7,-43.4,-136.4,-0.01880,0.00299,-0.97076,0.23933,27.22,982.1,29.86,102,2,64.5,111,1,1,1,1,0,1,1,0,60138,-71.0,14.0
15:46:24.362 -> 0.0000000,0.0000000,-17.000,262.92,0.00,0.00,0.00,0.0,-0.1,0.0,-28.4,-43.4,-134.1,-0.01892,0.00336,-0.97327,0.22889,27.21,982.1,29.87,103,2,64.5,111,1,1,1,1,0,1,1,0,18951,-73.0,13.3
15:46:34.362 -> 0.0000000,0.0000000,-17.000,262.92,-0.03,-0.01,-0.04,0.0,0.0,0.0,-29.9,-43.4,-134.9,-0.01880,0.00348,-0.97650,0.21473,27.23,982.1,29.93,104,2,64.5,111,1,1,1,1,0,1,1,0,3935,-72.0,13.3
15:46:44.380 -> 0.0000000,0.0000000,-17.000,262.95,-0.03,0.00,-0.01,0.0,0.0,0.0,-28.4,-43.4,-134.8,-0.01849,0.00354,-0.97504,0.22126,27.22,982.1,29.89,105,2,64.5,111,1,1,1,1,0,1,1,0,51118,-72.0,13.3
15:46:57.393 -> 0.0000000,0.0000000,-17.000,263.04,0.01,-0.01,-0.05,0.0,0.0,-0.1,-28.4,-44.1,-136.5,-0.01898,0.00366,-0.97571,0.21815,27.26,982.1,29.83,106,2,64.5,111,1,1,1,1,0,1,1,0,26222,-72.0,13.0
15:47:07.405 -> 0.0000000,0.0000000,-17.000,263.20,0.01,0.00,0.00,0.0,0.0,0.0,-28.1,-44.1,-136.1,-0.01868,0.00336,-0.97577,0.21809,27.25,982.0,29.81,107,2,64.5,111,1,1,1,1,0,1,1,0,47334,-72.0,13.5
15:47:17.421 -> 0.0000000,0.0000000,-17.000,263.18,0.00,0.01,0.00,0.0,0.0,0.0,-26.9,-43.4,-136.5,-0.01898,0.00360,-0.97583,0.21772,27.26,982.0,29.84,108,2,64.5,111,1,1,1,1,0,1,1,0,19816,-72.0,13.3
15:47:26.439 -> 0.0000000,0.0000000,-17.000,263.17,0.00,0.04,0.00,0.0,0.0,0.0,-27.7,-43.4,-135.3,-0.01868,0.00366,-0.97687,0.21296,27.26,982.0,29.76,109,2,64.5,111,1,1,1,1,0,1,1,0,9138,-72.0,13.3
15:47:39.452 -> 0.0000000,0.0000000,-17.000,263.08,0.01,0.03,0.00,0.0,0.0,0.0,-27.3,-43.4,-136.1,-0.01868,0.00366,-0.97687,0.21296,27.28,982.0,29.84,110,2,64.5,111,1,1,1,1,0,1,1,0,46169,-72.0,14.0
15:47:48.469 -> 0.0000000,0.0000000,-17.000,263.14,0.01,0.00,-0.01,0.0,0.0,0.0,-28.4,-43.4,-135.3,-0.01868,0.00342,-0.97357,0.22755,27.27,982.0,29.75,111,2,64.5,111,1,1,1,1,0,1,1,0,62347,-71.0,12.0
15:47:58.480 -> 0.0000000,0.0000000,-17.000,263.06,0.01,-0.01,-0.01,0.0,0.0,0.0,-27.7,-43.8,-134.5,-0.01880,0.00354,-0.97565,0.21857,27.28,982.1,29.80,112,2,64.5,111,1,1,1,1,0,1,1,0,22745,-72.0,12.5
15:48:11.498 -> 0.0000000,0.0000000,-17.000,263.10,0.00,0.00,-0.03,0.0,0.0,0.0,-27.7,-43.1,-136.6,-0.01880,0.00354,-0.97565,0.21857,27.29,982.0,29.77,113,2,64.5,111,1,1,1,1,0,1,1,0,41798,-71.0,12.3
15:48:21.516 -> 0.0000000,0.0000000,-17.000,263.38,0.01,-0.01,-0.04,0.0,0.0,0.0,-27.7,-42.6,-134.9,-0.01868,0.00336,-0.97546,0.21943,27.27,982.0,29.77,114,2,64.0,111,1,1,1,1,0,1,1,0,35032,-71.0,13.5
15:48:31.526 -> 0.0000000,0.0000000,-17.000,263.25,0.01,0.00,0.00,0.0,0.0,0.0,-28.4,-42.6,-136.5,-0.01898,0.00360,-0.97552,0.21918,27.25,982.0,29.81,115,2,64.0,111,1,1,1,1,0,1,1,0,56466,-72.0,13.8
15:48:41.538 -> 0.0000000,0.0000000,-17.000,263.27,0.02,0.00,-0.04,0.0,0.0,0.0,-28.4,-43.4,-136.1,-0.01831,0.00378,-0.97546,0.21931,27.26,982.0,29.85,116,2,64.0,111,1,1,1,1,0,1,1,0,33405,-73.0,13.3
15:48:51.552 -> 0.0000000,0.0000000,-17.000,263.21,0.02,0.00,0.00,0.1,0.0,0.0,-27.7,-43.8,-135.3,-0.01831,0.00372,-0.97473,0.22260,27.25,982.0,29.86,117,2,64.0,111,1,1,1,1,0,1,1,0,58256,-71.0,13.8
15:49:01.569 -> 0.0000000,0.0000000,-17.000,263.32,0.01,0.04,0.00,0.0,-0.1,0.1,-27.3,-42.6,-136.5,-0.01868,0.00330,-0.97070,0.23963,27.25,982.0,29.86,118,2,64.0,111,1,1,1,1,0,1,1,0,40315,-72.0,13.3
15:49:11.582 -> 0.0000000,0.0000000,-17.000,263.25,0.01,0.00,0.00,0.0,0.2,-0.1,-28.4,-43.4,-135.3,-0.01880,0.00342,-0.97296,0.23011,27.26,982.0,29.84,119,2,64.0,111,1,1,1,1,0,1,1,0,558,-72.0,13.3
15:49:21.597 -> 0.0000000,0.0000000,-17.000,262.97,0.02,0.00,0.00,0.0,0.0,0.0,-27.7,-43.8,-135.3,-0.01831,0.00372,-0.97632,0.21540,27.25,982.1,29.83,120,2,64.0,111,1,1,1,1,0,1,1,0,54717,-72.0,13.0
15:49:31.618 -> 0.0000000,0.0000000,-17.000,262.94,0.01,0.04,-0.04,0.0,0.0,0.0,-27.7,-43.8,-134.1,-0.01868,0.00403,-0.97510,0.22095,27.23,982.1,29.84,121,2,64.0,111,1,1,1,1,0,1,1,0,4157,-72.0,13.5
15:49:41.623 -> 0.0000000,0.0000000,-17.000,263.30,0.02,-0.01,0.00,0.0,0.0,0.0,-28.4,-42.6,-134.5,-0.01831,0.00360,-0.97577,0.21802,27.26,982.0,29.83,122,2,64.0,111,1,1,1,1,0,1,1,0,17917,-72.0,13.3
15:49:51.635 -> 0.0000000,0.0000000,-17.000,263.25,0.01,0.00,0.00,0.0,0.0,0.0,-27.3,-43.8,-134.6,-0.01849,0.00372,-0.97394,0.22596,27.25,982.0,29.79,123,2,64.0,111,1,1,1,1,0,1,1,0,37600,-72.0,11.5
15:50:01.649 -> 0.0000000,0.0000000,-17.000,263.23,0.01,0.04,-0.04,0.0,0.0,0.0,-28.4,-43.4,-134.9,-0.01904,0.00409,-0.97559,0.21870,27.24,982.0,29.92,124,2,64.0,111,1,1,1,1,0,1,1,0,1533,-71.0,12.5
15:50:11.667 -> 0.0000000,0.0000000,-17.000,263.19,-0.03,0.00,0.00,-0.1,0.0,-0.1,-27.3,-42.6,-135.7,-0.01874,0.00366,-0.97632,0.21564,27.27,982.0,29.83,125,2,63.5,111,1,1,1,1,0,1,1,0,46857,-73.0,13.3
15:50:20.684 -> 0.0000000,0.0000000,-17.000,263.21,-0.02,0.04,0.00,-0.1,-0.1,0.0,-27.3,-43.0,-135.8,-0.01837,0.00342,-0.97296,0.23011,27.27,982.0,29.79,126,2,63.5,111,1,1,1,1,0,1,1,0,39503,-72.0,13.8
15:50:33.700 -> 0.0000000,0.0000000,-17.000,263.12,0.02,-0.01,0.00,0.0,0.0,0.0,-28.1,-42.3,-135.3,-0.01837,0.00342,-0.97296,0.23011,27.29,982.0,29.74,127,2,63.5,111,1,1,1,1,0,1,1,0,19305,-72.0,11.5
15:50:43.716 -> 0.0000000,0.0000000,-17.000,263.33,-0.02,-0.01,0.01,0.0,-0.1,0.1,-28.1,-44.5,-136.1,-0.01801,0.00348,-0.97253,0.23206,27.30,982.0,29.72,128,2,63.5,111,1,1,1,1,0,1,1,0,29525,-72.0,13.5
15:50:53.729 -> 0.0000000,0.0000000,-17.000,263.38,0.02,0.04,-0.01,0.0,0.0,0.0,-28.1,-44.1,-135.8,-0.01819,0.00372,-0.97418,0.22504,27.27,982.0,29.72,129,2,63.5,111,1,1,1,1,0,1,1,0,5428,-73.0,12.8
15:51:03.742 -> 0.0000000,0.0000000,-17.000,263.09,-0.02,0.03,0.00,0.0,0.0,0.0,-28.8,-44.1,-134.5,-0.01831,0.00342,-0.97510,0.22095,27.24,982.0,29.83,130,2,63.5,111,1,1,1,1,0,1,1,0,45765,-72.0,13.8
15:51:13.753 -> 0.0000000,0.0000000,-17.000,263.31,-0.02,0.00,0.00,0.0,0.0,0.0,-28.1,-41.9,-135.3,-0.01856,0.00366,-0.97424,0.22462,27.25,982.0,29.80,131,2,63.5,111,1,1,1,1,0,1,1,0,45657,-72.0,13.8
15:51:23.770 -> 0.0000000,0.0000000,-17.000,263.25,-0.02,0.00,0.00,0.0,0.0,0.0,-27.7,-43.4,-134.5,-0.01831,0.00378,-0.97620,0.21607,27.24,982.0,29.83,132,2,63.5,111,1,1,1,1,0,1,1,0,14040,-72.0,12.3
15:51:33.783 -> 0.0000000,0.0000000,-17.000,263.22,0.01,0.00,0.00,0.0,-0.1,0.0,-27.7,-44.9,-136.5,-0.01819,0.00372,-0.97620,0.21607,27.28,982.0,29.75,133,2,63.5,111,1,1,1,1,0,1,1,0,55040,-73.0,13.5
15:51:44.800 -> 0.0000000,0.0000000,-17.000,263.23,0.01,0.00,0.00,0.0,0.0,0.0,-27.7,-43.4,-136.1,-0.01868,0.00360,-0.97491,0.22169,27.30,982.0,29.68,134,2,63.5,111,1,1,1,1,0,1,1,0,33101,-72.0,13.3
15:51:54.813 -> 0.0000000,0.0000000,-17.000,263.03,-0.02,0.04,0.00,0.0,0.0,0.0,-26.9,-42.3,-136.1,-0.01843,0.00354,-0.97345,0.22816,27.27,982.1,29.72,135,2,63.5,111,1,1,1,1,0,1,1,0,1882,-72.0,12.3
15:52:04.828 -> 0.0000000,0.0000000,-17.000,263.24,0.02,0.00,0.00,-0.1,0.1,0.0,-28.8,-43.0,-134.9,-0.01837,0.00360,-0.97345,0.22816,27.25,982.0,29.80,136,2,63.5,111,1,1,1,1,0,1,1,0,11312,-73.0,13.3
15:52:14.843 -> 0.0000000,0.0000000,-17.000,263.24,-0.02,-0.02,0.00,-0.2,-0.1,-0.1,-29.2,-43.0,-134.6,-0.01807,0.00299,-0.97363,0.22736,27.28,982.0,29.73,137,2,63.5,111,1,1,1,1,0,1,1,0,4621,-73.0,12.8
15:52:24.859 -> 0.0000000,0.0000000,-17.000,263.02,-0.02,-0.01,-0.04,0.0,0.0,0.0,-28.4,-43.0,-133.8,-0.01837,0.00378,-0.97589,0.21747,27.28,982.1,29.77,138,2,63.0,111,1,1,1,1,0,1,1,0,18930,-73.0,13.3
15:52:34.871 -> 0.0000000,0.0000000,-17.000,263.11,0.02,0.04,0.00,0.0,0.0,-0.2,-27.3,-42.6,-135.7,-0.01874,0.00391,-0.97497,0.22156,27.28,982.0,29.79,139,2,63.0,111,1,1,1,1,0,1,1,0,27791,-72.0,13.8
15:52:45.885 -> 0.0000000,0.0000000,-17.000,263.05,0.02,0.00,0.00,0.0,0.0,0.0,-28.1,-44.1,-134.9,-0.01880,0.00348,-0.97491,0.22163,27.25,982.1,29.75,140,2,63.0,111,1,1,1,1,0,1,1,0,62687,-72.0,13.0
15:52:55.900 -> 0.0000000,0.0000000,-17.000,263.09,-0.02,0.00,0.00,0.2,-0.1,0.0,-28.4,-43.8,-136.1,-0.01782,0.00366,-0.97497,0.22163,27.25,982.0,29.80,141,2,63.0,111,1,1,1,1,0,1,1,0,28333,-72.0,13.3
15:53:05.920 -> 0.0000000,0.0000000,-17.000,262.91,0.02,0.00,-0.04,0.0,0.0,-0.1,-28.1,-43.8,-136.5,-0.01801,0.00348,-0.97363,0.22730,27.23,982.1,29.82,142,2,63.0,111,1,1,1,1,0,1,1,0,60540,-72.0,13.5
15:53:18.935 -> 0.0000000,0.0000000,-17.000,262.94,0.02,0.00,0.00,0.0,-0.1,0.0,-28.1,-44.1,-135.8,-0.01801,0.00348,-0.97363,0.22730,27.27,982.1,29.77,143,2,63.0,111,1,1,1,1,0,1,1,0,48690,-72.0,13.8
15:53:27.951 -> 0.0000000,0.0000000,-17.000,263.07,0.02,0.00,0.00,0.0,0.0,0.1,-28.4,-43.8,-135.3,-0.01819,0.00378,-0.97357,0.22773,27.29,982.0,29.73,144,2,63.0,111,1,1,1,1,0,1,1,0,33722,-72.0,13.5
15:53:37.962 -> 0.0000000,0.0000000,-17.000,263.07,-0.01,0.00,0.01,-0.2,0.0,0.1,-26.6,-43.4,-134.9,-0.01764,0.00366,-0.97571,0.21821,27.29,982.0,29.73,145,2,63.0,111,1,1,1,1,0,1,1,0,8739,-71.0,12.8
